Name,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,에너지,소재,소재,소재,소재,소재,소재,소재,소재,소재,소재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,산업재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,경기관련소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,필수소비재,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,건강관리,금융,금융,금융,금융,금융,금융,금융,금융,금융,금융,IT,IT,IT,IT,IT,IT,IT,IT,IT,IT,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,커뮤니케이션서비스,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티,유틸리티
D A T E,종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간),종가지수,시가총액,거래대금,P/E(Fwd.12M),P/E(FY0),차입공매도금액,"EPS(Fwd.12M, 지배)",개인 순매수대금(일간),외국인총합계순매수대금(일간),기관 순매수대금(일간)
2013-07-29,"3,809.42","37,629,141.09","106,381.21",7.91,12.13,819.92,"15,442","-9,785.32","-1,699.09","12,567.73","2,876.88","123,436,566.41","537,210.62",11.34,14.34,"25,777.77","7,495","-44,241.35","52,679.09","-12,923.93","2,187","158,219,987.51","993,483.95",14.8,-321.19,"36,436.58","2,800","28,447.75","6,080.98","-42,576.99","3,584.57","235,611,185.79","1,040,864.24",8.01,8.75,"28,207.69","14,959","-43,322.02","57,127.14","-11,059.47","4,512.14","58,460,487.89","145,201.19",14.9,17.35,"10,638.83","9,289","4,684.14",567.83,"-2,757.71","2,238.76","37,706,480.93","356,257.38",18.51,42.25,"11,864.24","7,151","-10,196.67",-52.04,"10,368.61","1,422.18","144,245,803.75","211,566.39",9.99,9.7,281.74,"2,485","-14,800.60","-2,218.71","17,005.86","1,219.01","329,383,745.26","2,211,884.51",6.9,12.07,"41,761.31","23,760","195,089.73","-71,419.43","-119,508.18",270.21,"35,514,845.55","128,962.56",9.22,16.3,"4,273.38","3,714","-33,342.01","15,404.23","19,275.22",955.74,"32,898,198.49","85,846.31",11.41,-17.21,"1,356.08","3,448",403.46,-726.19,"1,515.49"
2013-07-30,"3,838.29","37,969,690.40","91,204.13",7.91,12.24,"3,394.48","15,442","-10,248.29","-6,128.19","18,903.50","2,890.32","124,104,625.29","492,101.44",11.34,14.42,"15,415.44","7,495","-31,440.77","31,240.73",-944.73,"2,205.91","159,596,107.11","843,650.77",14.8,-323.98,"18,026.89","2,800","-22,959.84","14,316.05","9,414.01","3,669.02","240,783,421.18","1,227,561.05",8.01,8.94,"32,218.08","14,959","-222,694.27","144,595.20","90,672.49","4,535.52","58,737,035.25","134,739.78",14.9,17.43,"10,401.49","9,289","-5,684.68","1,304.51","5,155.39","2,260","38,073,179.39","409,113.21",18.51,42.67,"24,166.65","7,151","-13,483.89","15,981.04","6,366.49","1,432.84","145,203,892.22","205,672.43",9.99,9.77,187.05,"2,485","-29,520.01",46.84,"33,387.08","1,226.15","331,263,364.09","1,703,167.34",6.9,12.13,"40,226.05","23,760","-28,402.89","-69,836","110,949.36",267.46,"35,102,133.02","178,185.25",9.22,16.11,"11,739.56","3,714","15,051.24","-5,626.57","-6,679.13",966.18,"33,232,019.05","87,526.30",11.41,-17.39,"3,138.03","3,448","-1,747.71","8,377.73","-6,795.47"
2013-07-31,"3,826.58","37,844,034.72","119,906.75",7.91,12.2,"2,749.23","15,442",154.66,"-20,186.28","21,390.74","2,879.74","123,785,563.01","586,609.21",11.34,14.38,"15,453.02","7,495","-23,105.89","3,180.72","21,583.84","2,204.51","161,539,479.16","969,782.54",14.8,-327.93,"27,711.83","2,800","-16,621.06","5,801.59","9,896.76","3,649.29","239,762,041.42","1,127,883.37",8.01,8.9,"32,247.51","14,959","-22,015.46","64,105.57","-33,520.29","4,556.05","59,077,869.69","168,960.83",14.9,17.53,"9,547.91","9,289","-9,550.91","-3,672.23","12,914.32","2,356.85","39,717,576.23","640,215.82",18.51,44.5,"15,248.58","7,151","-40,533.66","11,934.12","36,230.52","1,434.94","145,171,796.94","414,887.58",9.99,9.77,120.8,"2,485","-20,241.10","6,039.48","19,387.12","1,222.20","330,302,470.79","1,864,617.96",6.9,12.1,"32,187.11","23,760","-13,580.87","-34,001.77","42,900.83",268.75,"35,321,704.13","111,655.63",9.22,16.21,"4,148.04","3,714","-6,955.62","2,773.37","5,050.52",977.01,"33,559,059.40","94,406.18",11.41,-17.56,"3,515.65","3,448","-13,330.87","7,530.53","5,274.01"
2013-08-01,"3,832.46","37,915,410.21","80,666.09",7.91,12.22,"2,762.15","15,442","1,958.66","6,268.03","-8,563.67","2,912.91","125,115,347.50","565,594.48",11.34,14.53,"26,586.34","7,495","-45,904.26","-1,413.88","46,414.04","2,223.23","162,887,111.72","906,212.86",14.8,-330.66,"23,272.09","2,800","-40,902.53","24,898.76","18,591.34","3,632.03","238,599,218.23","974,016.50",8.01,8.86,"39,360.64","14,959","24,563.07","15,840.09","-40,590.68","4,554.21","58,999,835.87","159,014.54",14.9,17.51,"9,529.54","9,289","4,600.10","-2,300.93","-3,178.92","2,290.81","38,550,555.63","835,439.77",18.51,43.17,"26,077.87","7,151","33,856.08","-21,226.20","-8,348.49","1,451.68","146,855,284.16","316,758.61",9.99,9.88,42.88,"2,485","-53,779.31","36,451.08","18,658.52","1,224.24","330,964,153.65","1,806,335.26",6.9,12.12,"95,402.54","23,760","66,780.31","-41,201.17","-28,790.57",268.84,"35,336,666.60","114,775.46",9.22,16.22,"6,412.02","3,714","-1,590.74","22,247.06","-20,737.42",979.13,"33,678,916.14","119,191.71",11.41,-17.62,"3,359.48","3,448","-7,522.67","4,947.65","1,779.44"
2013-08-02,"3,846.75","38,079,211.22","96,221.82",7.82,12.27,662.1,"15,714",-320.93,"12,197.65","-11,472.21","2,948.32","126,565,979.25","681,535.98",11.36,14.7,"25,402.15","7,623","-94,433.83","10,268.57","80,658.63","2,226.19","163,247,678.35","1,001,542.54",14.4,-331.39,"22,641.01","2,876","-40,276.17","1,190.11","39,026.84","3,612.54","237,490,282.45","1,077,173.43",7.95,8.82,"26,983.09","15,299","67,244.07","48,255.15","-108,867.31","4,514.15","58,537,860.21","196,616.23",15.03,17.37,"11,909.47","9,245","14,618.94","-10,162.71","-4,528.04","2,301.88","38,789,257.32","715,703.83",18.92,43.46,"9,181.73","7,196",-408.35,"6,679.49","-4,893.17","1,455.20","147,139,531.89","367,052.52",10.12,9.9,688.19,"2,498","-29,484.57","12,029.33","19,542.40","1,228.08","332,022,806.80","1,706,601.88",6.63,12.16,"105,342.94","23,424","42,297.10","-1,563.88","-39,585.73",271.48,"35,670,999.93","136,080.78",9.36,16.37,"8,634.64","3,756","-6,134.33","11,346.97","-5,035.89",972.6,"33,462,637.22","120,119.79",10.92,-17.51,"5,262.87","3,659","2,586.41","5,434.38","-8,570.74"
2013-08-05,"3,803.93","37,661,055.06","103,778.17",7.82,12.14,"1,147.51","15,714","3,751.73","-2,994.51","-2,948.04","2,935.50","126,240,230.17","388,460.18",11.36,14.66,"26,811.79","7,623","-30,419.32","8,658.86","22,680.84","2,218.95","162,599,737.67","836,289.79",14.4,-330.08,"37,774.61","2,876","28,800.77","4,705.08","-31,824.35","3,608.91","237,267,763.51","771,175.20",7.95,8.81,"15,093.48","15,299","2,466.84","38,004.41","-39,164.40","4,521.20","58,678,578","145,455.61",15.03,17.41,"6,711.09","9,245",-417.8,"-8,546.73","9,421.68","2,347.68","39,537,559.96","585,875.01",18.92,44.27,"5,643.02","7,196","-10,929.22",-174.59,"13,198.44","1,448.98","146,371,759.28","196,461.08",10.12,9.85,67.64,"2,498",-6.29,"-3,223.96","3,170.53","1,223.55","331,005,718.84","1,473,787.50",6.63,12.12,"25,252.13","23,424","-23,841.88","64,222.13","-38,455.06",270.8,"35,620,945.98","78,214.26",9.36,16.35,"2,956.11","3,756","-2,631.73","17,339.61","-14,730.21",963.53,"33,125,374.90","88,708.89",10.92,-17.33,"3,861.47","3,659","4,654.40","2,939.02","-7,712.24"
2013-08-06,"3,747.32","37,131,185.07","135,240.44",7.82,11.97,"2,622.86","15,714","17,559.42","9,356.32","-26,780.49","2,907.18","125,062,832.31","474,975.03",11.36,14.53,"26,475.71","7,623","10,914.04","-22,631.92","13,874.97","2,217.91","162,422,404.90","1,008,021.65",14.4,-329.72,"38,913.33","2,876","8,633.11","3,218","-12,610.01","3,615.30","237,572,951.08","789,109.65",7.95,8.82,"22,308.51","15,299","-17,362.31","-7,105.15","32,649.23","4,497.84","58,416,004.53","140,269.21",15.03,17.33,"7,595.87","9,245","9,712.31","-23,038.55","13,700.06","2,370.31","39,918,423.44","873,433.67",18.92,44.7,"16,953.08","7,196","-8,491.66","15,947.50","18,946.40","1,438.51","145,435,508.72","263,053.99",10.12,9.78,"1,079.91","2,498","12,225.40","-30,629.51","19,616.52","1,213.98","328,536,322.15","1,865,078.51",6.63,12.03,"34,105.81","23,424","12,155.74","-86,668.37","76,247.54",268.57,"35,352,854.38","100,769.72",9.36,16.23,"3,753.16","3,756","-1,956.35","-2,196.35","4,535.60",961.71,"33,044,480.84","76,287.49",10.92,-17.29,"1,004.96","3,659","1,770.96",-196.69,"-2,622.44"
2013-08-07,"3,710.38","36,772,622.22","102,223.16",7.82,11.85,"1,527.51","15,714","4,018.20","10,635.64","-14,450.09","2,885.49","124,072,384","448,356.81",11.36,14.41,"12,741.61","7,623","-20,386.40","28,290.64","-12,532.17","2,193.94","160,648,128.02","934,436.92",14.4,-326.12,"24,388.97","2,876","-16,442.64","3,604.22","12,478.96","3,540.79","233,133,256.63","1,028,425.12",7.95,8.66,"22,536.43","15,299","34,856.44","2,320.46","-33,328.56","4,455.22","57,808,621.71","140,830.86",15.03,17.15,"5,357.96","9,245","14,870.87","-11,885.72","-2,311.23","2,361.68","39,817,537.67","585,290.22",18.92,44.59,"9,890.23","7,196","-3,972.97",259.42,"6,017.03","1,426.67","144,299,286.67","225,517.09",10.12,9.71,25.81,"2,498","-8,243.67","-7,789.91","17,315.53","1,190.17","322,206,411.23","1,912,243.35",6.63,11.8,"56,229.96","23,424","187,772.05","-152,949.02","-27,274.71",264.23,"34,793,112.56","98,457.70",9.36,15.97,"4,669.33","3,756","6,420.69",-337.59,"-5,996.82",952.16,"32,745,218.73","73,417.79",10.92,-17.13,"1,163.84","3,659","2,371.60","1,855.47","-4,352.46"
2013-08-08,"3,707.11","36,753,311.75","86,956.36",7.82,11.85,"1,180.46","15,714","16,369.43","4,314.09","-20,514.21","2,895.28","124,570,318.96","504,439.57",11.36,14.47,"29,892.25","7,623","-20,140.95","42,266.14","-22,263.68","2,218.43","162,308,692.17","1,089,766.66",14.4,-329.49,"20,625.51","2,876","-27,842.12","7,653.28","18,954.36","3,551.76","233,838,024.29","932,637.64",7.95,8.68,"23,699.04","15,299","-4,968.02","31,597.87","-21,616.18","4,450.22","57,729,412.90","116,393.72",15.03,17.13,"4,897.44","9,245","7,001.72","-2,578.04","-4,607.85","2,361.74","39,837,195.88","434,564.12",18.92,44.58,"12,165.40","7,196","5,148.52","-2,998.39","-2,076.59","1,433.63","145,024,852.32","220,986.03",10.12,9.76,328.06,"2,498","-19,172.14","-21,159.34","39,741.18","1,187.27","321,438,649.81","1,916,173.80",6.63,11.77,"28,264.17","23,424","103,005.11","-198,043.90","92,305.02",263.18,"34,620,382.75","114,893.61",9.36,15.89,"14,778.11","3,756","6,669.87","-5,122.98","-2,198.20",979.69,"33,542,203.46","127,136.33",10.92,-17.55,"1,035.89","3,659","-25,792.66","-4,085.62","29,234.19"
2013-08-09,"3,652.77","36,265,058.48","120,742.96",7.45,11.69,"1,250.73","15,701","14,885.66","9,161.26","-24,745.81","2,886.96","124,070,959.40","495,639.81",11.07,14.41,"30,758","7,647","13,267.89","10,028.09","-25,222.01","2,209.08","161,650,980.83","1,062,573.80",14.38,-328.15,"25,189.49","2,850","24,582.05","-28,933.16","4,756.55","3,532.15","232,577,107.28","948,015.23",7.76,8.63,"21,595.50","15,405","18,489.95","10,388.04","-26,797.47","4,402.05","57,036,498.72","159,191.69",14.72,16.92,"5,704.90","9,315","26,133.39","-18,125.25","-7,780.05","2,349.91","39,608,436.51","493,647.10",18.9,44.34,"15,639.43","7,632",-299.91,"-6,396.42","7,051.58","1,430.61","144,536,787.48","251,961.63",9.95,9.72,"1,672.32","2,494","4,796.69","-18,330.29","8,653.61","1,196.38","323,815,763.97","1,476,837.97",6.45,11.86,"33,372.25","23,367","-53,146.48","-11,059.77","62,283.22",262.63,"34,519,446.22","142,932.86",9.29,15.84,"8,408.82","3,659","-2,478.90","-1,574.71","5,189.12",982.02,"33,634,029.14","96,804.05",10.99,-17.6,"3,288.60","3,662","-9,266.23","-3,343.43","11,436.43"
2013-08-12,"3,671.13","36,417,614.81","80,396.53",7.45,11.74,"2,491.95","15,701","2,942.92","-5,538.09","2,530.90","2,927.41","125,716,441.60","514,315.46",11.07,14.6,"11,708.67","7,647","-43,742","23,449.54","18,647.47","2,225.43","162,747,582.79","1,009,204.95",14.38,-330.38,"19,612.37","2,850","-21,351.07",996.69,"21,644.58","3,533.40","232,905,986.93","941,424.03",7.76,8.65,"25,623.98","15,405","27,190.91","1,588.82","-27,690.92","4,392.35","56,905,591.97","127,695.27",14.72,16.88,"5,304.75","9,315","11,715.72","-6,299.49","-5,863.95","2,310.51","38,977,792.02","421,768.54",18.9,43.64,"4,905.72","7,632","9,661.41","-7,713.36","-2,629.88","1,422.98","143,738,740.39","196,337.74",9.95,9.67,747.48,"2,494","12,284.60","-16,535.03","4,412.40","1,195.92","324,117,065.91","1,508,925.49",6.45,11.87,"22,824.97","23,367","13,405.48","-68,178.75","51,692.77",261.54,"34,365,489.55","63,013.90",9.29,15.77,"4,224.61","3,659",-40.04,"4,106.73","-4,383.54",983.47,"33,649,398.03","80,354.38",10.99,-17.61,"6,362.54","3,662","-4,956.64","1,791.71","1,961.31"
2013-08-13,"3,696.80","36,701,777.92","122,519.93",7.45,11.83,"2,731.19","15,701","12,800.79","-1,984.98","-11,106.23","2,950.31","126,601,277.40","558,613.66",11.07,14.71,"32,148.79","7,647","-59,505.88","51,023.28","10,477.32","2,237.40","163,572,367.17","1,408,405.67",14.38,-332.05,"46,422.35","2,850","9,200.83","-15,365.71","7,227.06","3,569.70","235,060,973.16","910,057.52",7.76,8.73,"31,090.69","15,405","-12,308.69","13,334.63",579.01,"4,398.34","57,001,092.24","137,840.93",14.72,16.91,"9,018.11","9,315","13,096.92","-11,292.12","-2,327.24","2,315.26","39,081,019.10","404,352.16",18.9,43.77,"5,975.93","7,632","10,414.45",-11.59,"-8,108.24","1,439.33","145,352,775.57","226,522.76",9.95,9.78,252.37,"2,494","-11,143.87","26,396.26","-15,233.32","1,235.20","334,430,913.01","2,045,488.11",6.45,12.25,"31,028","23,367","-271,448.70","118,377.42","152,391.85",258.03,"33,908,375.56","115,417.90",9.29,15.56,"13,172.30","3,659","22,889.46","-5,040.50","-18,027.11",991.23,"33,894,680.80","73,905.28",10.99,-17.73,"3,971.45","3,662","-6,820.69","1,946.18","3,621.53"
2013-08-14,"3,806.74","37,806,628.38","190,760.83",7.45,12.19,"3,596.31","15,701","-38,959.51","7,098.63","30,551.73","2,972.66","127,532,072.72","548,114.99",11.07,14.81,"20,447.19","7,647","-70,979.22","65,607.40","6,435.75","2,242.21","164,022,880.50","1,298,488.30",14.38,-332.97,"32,318.61","2,850","-11,417.71","8,086.91","4,781.83","3,595.08","236,470,358.17","998,375.43",7.76,8.78,"22,266.18","15,405","-29,883.18","53,243.83","-25,264.54","4,417.38","57,324,889.56","144,744.49",14.72,17.01,"6,481.91","9,315",559.11,"-3,270.13","1,460.59","2,306.06","38,925,822.68","433,081",18.9,43.58,"5,981.34","7,632","26,909.36","-11,916.76","-15,008.59","1,433.38","144,734,163.44","301,042.97",9.95,9.74,914.27,"2,494","24,323.80","8,671.28","-33,824.52","1,244.84","336,955,823.40","1,855,950.53",6.45,12.34,"29,224.42","23,367","-235,389.58","239,974.64","-1,764.20",260.74,"34,272,706.69","77,776.81",9.29,15.73,"5,150.60","3,659","9,857.09","-2,051.79","-8,948.82",985.58,"33,714,283.92","96,540.18",10.99,-17.64,"3,209.75","3,662","-1,052.66","2,007.08","-1,687.17"
2013-08-16,"3,801.93","37,748,464.72","128,896.33",7.78,12.17,"2,022.30","15,687","-16,468.51","-6,594.19","23,994.56","2,972.29","127,697,673.77","603,813.18",11.43,14.83,"18,597.76","7,612","-43,690.49","60,135.45","-15,773.30","2,237.47","163,532,193.99","1,110,407.48",14.33,-331.97,"32,734.44","2,924","-15,378.49","12,818.74","4,392.66","3,611.27","237,384,300.28","1,001,038.92",7.96,8.81,"20,476.20","15,295","-85,364.51","90,245.01","-5,078.05","4,405.95","57,158,426.67","148,276.65",14.83,16.96,"6,281.94","9,252","10,397.93","-20,370.35","9,685.35","2,287.67","38,647,352.48","365,114.98",18.25,43.3,"6,542.35","7,481","7,457.30","6,536.12","-12,487.81","1,424.79","143,798,042.58","231,675.78",9.97,9.67,337.64,"2,477","8,146.98","2,630.87","-11,405.18","1,237.46","335,399,420.56","1,581,035.14",6.71,12.28,"41,908.66","23,453","-86,392.20","105,491.28","-6,171.66",261.48,"34,356,052.22","86,180.36",9.26,15.77,"5,592.54","3,656","-3,480.42","-1,532.89","5,327.43",990.82,"33,853,993","75,228.88",12.13,-17.71,894.51,"3,363","-9,847.24","8,209.67","2,527.46"
2013-08-19,"3,825.17","38,032,008.39","82,914.02",7.78,12.26,"1,402.49","15,687","-2,448.87","-1,820.62","4,848.70","2,972.06","127,794,049.62","506,373.17",11.43,14.84,"18,739.51","7,612","-20,238.46","14,435.02",779.46,"2,252.50","164,367,989.69","1,416,083.05",14.33,-333.67,"27,161.53","2,924","64,093.80","6,140.44","-69,215.04","3,607.10","237,045,729.41","893,396.37",7.96,8.8,"18,734.48","15,295","3,557.76","43,486.68","-43,025.80","4,382.42","56,823,123.53","123,693.43",14.83,16.86,"8,258.49","9,252","16,894.39","-11,046.36","-6,338.19","2,293.45","38,768,735.78","403,552.62",18.25,43.44,"4,921.99","7,481","6,391.71","10,904.63","-18,219.42","1,418.34","143,287,481.55","197,051.55",9.97,9.64,87.3,"2,477","9,501.33","10,133.35","-21,063.59","1,233.44","334,422,971.52","1,325,732",6.71,12.25,"18,623.90","23,453","-2,559.64","86,852.52","-78,068.42",260.53,"34,211,181.78","60,854.95",9.26,15.7,"2,885.90","3,656","3,336.62","1,363.95","-4,238.36",988.7,"33,806,505.33","50,412.88",12.13,-17.69,"1,736.02","3,363","-2,256.99","-8,587.60","11,465.33"
2013-08-20,"3,749.28","37,313,705.95","169,690.63",7.78,12.03,"5,249.19","15,687","-9,164.60","9,659.27",708.32,"2,892.41","124,274,267.55","803,152.52",11.43,14.44,"32,810.37","7,612","24,364.87","82,373.57","-102,811.89","2,214.92","161,849,212.58","1,464,609.66",14.33,-328.56,"58,907.54","2,924","-1,282.81","27,112.11","-27,033.11","3,542.45","232,794,573.85","961,587.72",7.96,8.64,"26,980.69","15,295","1,708.74","7,009.59","-7,775.96","4,318.16","55,906,431.87","162,688.82",14.83,16.59,"14,668.95","9,252","18,967.92","-7,882.13","-12,250.98","2,225.42","37,664,632.48","413,525",18.25,42.22,"9,236.22","7,481","6,997.55","-10,214.71","3,295.73","1,409.24","142,307,889.87","256,676.85",9.97,9.57,"1,858.37","2,477","8,973.33","37,659.12","-47,993.51","1,215.51","329,439,760.83","1,936,051.21",6.71,12.06,"54,143.68","23,453","-56,276.05","149,038.90","-88,346.74",258,"33,860,695.51","91,788.95",9.26,15.54,"5,803.67","3,656","5,355.36","6,208.60","-10,867.63",974.67,"33,317,602.05","73,770.84",12.13,-17.43,"1,810.55","3,363",365.54,476.06,-813.5
2013-08-21,"3,692.15","36,773,160.84","126,359.52",7.78,11.85,"2,572.77","15,687","9,261.29","-21,328.36","11,340.16","2,854.84","122,511,855.75","828,475.74",11.43,14.23,"24,136.61","7,612","18,209.24","10,503.09","-24,942.90","2,185.03","159,675,946.14","1,458,993.76",14.33,-324.14,"30,255.29","2,924","32,048.59","-42,183.40","7,158.24","3,519.16","231,148,431.08","994,979.05",7.96,8.58,"30,833.63","15,295","-47,937.54","4,547.81","45,952.58","4,245.71","54,967,448.52","176,396.97",14.83,16.31,"6,295.66","9,252","20,878.44","-17,063.65","-4,099.25","2,195.42","37,169,018.18","398,162.21",18.25,41.68,"12,268.09","7,481","-3,010.36","3,322.96","9,127.56","1,392.88","140,954,793.72","313,706",9.97,9.48,304.83,"2,477","-5,600.12","-1,529.83","11,819.55","1,203.20","326,028,767.77","1,831,537.44",6.71,11.94,"35,931.11","23,453","22,103.10","-33,237.34","19,181.12",257.21,"33,769,199.34","89,661.40",9.26,15.5,"3,412.86","3,656","-3,801.25","-11,647.30","15,648.77",952.47,"32,594,212.83","77,673.93",12.13,-17.05,"1,196.68","3,363","6,189.15","-8,618.37",926.35
2013-08-22,"3,657.41","36,390,430.98","121,045.22",7.78,11.73,"3,661.46","15,687","-5,901.26","-1,027.72","7,658.35","2,821.87","121,043,191.72","643,930.72",11.43,14.06,"21,569.11","7,612","6,796.65","-22,691.46","21,180.47","2,149.21","157,020,029.98","1,616,691.28",14.33,-318.75,"42,716.92","2,924","46,267.59","-30,765.61","-8,946.64","3,491.59","229,350,437.56","953,980.24",7.96,8.51,"35,200.12","15,295","-19,987.68","-12,930.12","25,257.68","4,163.07","53,887,391.56","206,862.96",14.83,15.99,"17,681.31","9,252","19,664.75","-26,102.57","4,324.57","2,141.03","36,271,952.05","390,945.46",18.25,40.68,"24,242.92","7,481","-11,827.04","-12,555.72","24,855.17","1,374.63","138,974,126.44","312,775.06",9.97,9.35,133.65,"2,477","22,272.78","-4,618.43","-17,920.71","1,194.37","323,403,894.72","1,634,080.21",6.71,11.84,"38,041.58","23,453","-7,651.25","-15,400.50","25,123.84",254.58,"33,428,437.31","90,331.63",9.26,15.34,"2,069.46","3,656","6,121.37",-486.26,"-5,413.27",954.13,"32,538,201.47","104,966.43",12.13,-17.02,"1,730.64","3,363","-7,170.32","11,589.72","-7,282.59"
2013-08-23,"3,690.95","36,739,883.65","98,956.40",7.52,11.84,"1,935.76","15,803","5,745.69","-11,926.48","6,296.77","2,843.54","121,999,398.56","460,173.45",10.9,14.17,"16,828.78","7,642","10,619.02","4,649.02","-20,550.65","2,177.48","159,108,553.83","1,303,598.24",14.15,-322.99,"44,650.20","2,864","30,403.86","-12,691.43",-190.07,"3,521","231,137,621.16","847,737.68",7.76,8.58,"33,696.96","16,421","-18,071.10","45,776.15","-31,165.10","4,172.13","54,032,121.08","165,290.58",14.06,16.03,"13,165.20","9,193","17,581.56","-19,283.95",-99.88,"2,181.93","36,959,646.94","297,450.96",19.56,41.46,"10,792.95","7,716","15,342.28",316.42,"-14,455.90","1,376.51","139,123,931.56","309,354.85",9.65,9.36,364.29,"2,477","-4,838.89","-10,945.17","14,494.46","1,225.88","331,822,253.79","1,670,425",6.67,12.15,"28,766.44","23,380","-169,101.92","179,210.96","-9,087.39",254.44,"33,424,685.85","79,470.81",9.02,15.34,"3,208.72","3,653","12,985.58","2,802.74","-16,234.42",951.48,"32,476,432.51","84,333.02",11.64,-16.99,"3,483.84","3,353","14,367.63","-6,696.54","-8,910.60"
2013-08-26,"3,710.67","36,926,262.32","63,984.15",7.52,11.9,525.22,"15,803","2,119.85","-2,697.04","2,175.14","2,893.49","124,296,497.28","508,117.72",10.9,14.44,"18,155.15","7,642","-56,065.81","21,280.25","36,451.78","2,199.89","160,660,014.47","1,173,778.72",14.15,-326.14,"17,052.22","2,864","-32,519.49","33,738.39","10,022.94","3,580.40","234,881,343.11","780,316.09",7.76,8.72,"16,813.24","16,421","-77,847.05","69,252.60","12,384.67","4,172.77","53,998,438.23","161,635.15",14.06,16.02,"5,408.22","9,193","15,205.39","-7,872.85","-8,715.66","2,188.91","37,084,937.01","261,814.09",19.56,41.57,"4,906.33","7,716","21,455.88","-11,724.47","-7,919.23","1,376.49","139,224,843.40","200,768.61",9.65,9.37,42.09,"2,477","24,865.60","-9,121.50","-16,145.92","1,234.13","334,235,582.85","1,470,539.83",6.67,12.24,"19,499.47","23,380","-50,475.41","80,892.31","-21,846.42",256.68,"33,740,819.52","58,299.89",9.02,15.49,"1,388.46","3,653","-1,878.98","6,276.10","-4,704.67",960.91,"32,776,443.27","43,125.03",11.64,-17.15,"1,060.87","3,353","-2,727.53","1,780.75",533.93
2013-08-27,"3,733.92","37,175,619.89","112,891.63",7.52,11.98,"2,060.60","15,803","-6,608.76","4,100.63",-357.41,"2,877.67","123,623,762.52","587,558.86",10.9,14.36,"28,862.14","7,642","-16,819.88","13,556.51","7,271.81","2,203.16","160,649,922.41","1,309,465.19",14.15,-326.12,"37,818.24","2,864","-54,628.56",-867.54,"55,767.03","3,567.01","233,947,939.90","908,741.76",7.76,8.69,"31,553.17","16,421","-20,323.50","52,313.25","-31,408.83","4,162.64","53,863,098.24","198,459.56",14.06,15.98,"13,261.10","9,193","4,390.12","-14,173.02","9,367.45","2,134.13","36,193,549.58","345,550.21",19.56,40.6,"18,064.73","7,716","41,441.72","-15,844.52","-21,483.21","1,372.18","138,748,271.99","255,604.30",9.65,9.33,"2,208.18","2,477","15,818.55","3,652.30","-20,887.73","1,230.95","333,246,276.57","1,626,798.36",6.67,12.2,"39,170.42","23,380","-38,556.06","47,698.21","-9,878.69",258.7,"34,037,889.08","86,886.58",9.02,15.62,"1,739.36","3,653","-5,798.92","-11,881.25","17,618.48",971.39,"33,097,746.28","107,675.05",11.64,-17.32,"3,059.89","3,353","-6,728.59","1,567.09","3,299"
